cwnd, ssthresh, congestionEvent, no, time, source, destination, protocol, length, tcp_segment_len, tcp_delta, tcp_flags, tcp_ack, tcp_seq, tcp_window_size, info
5,3,0,6283,8.145931,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8306542,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
6,3,1,6284,8.145932,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8308002,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
3,3,0,6285,8.145932,"192.168.10.184","192.168.10.196",6,1514,1460,0.000000,0x0010,1,8309462,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
4,3,0,6286,8.145933,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8310922,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
5,3,0,6287,8.145934,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8312382,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
6,3,0,6288,8.147289,"192.168.10.196","192.168.10.184",6,54,0,0.001355,0x0010,8132802,1,53248,"5201 → 52343 [ACK] Seq=1 Ack=8132802 Win=212992 Len=0"
7,3,1,6289,8.147455,"192.168.10.184","192.168.10.196",6,1514,1460,0.000166,0x0010,1,8313842,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
3,3,0,6290,8.147455,"192.168.10.184","192.168.10.196",6,1514,1460,0.000000,0x0010,1,8315302,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
4,3,0,6291,8.147456,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8316762,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
5,3,0,6292,8.147457,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8318222,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
6,3,1,6293,8.147457,"192.168.10.184","192.168.10.196",6,1514,1460,0.000000,0x0010,1,8319682,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
3,3,0,6294,8.147458,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8321142,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
4,3,0,6295,8.147459,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8322602,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
5,3,0,6296,8.147459,"192.168.10.184","192.168.10.196",6,1514,1460,0.000000,0x0010,1,8324062,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
6,3,1,6297,8.147460,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8325522,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
3,3,0,6298,8.147461,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8326982,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
4,3,0,6299,8.147461,"192.168.10.184","192.168.10.196",6,1514,1460,0.000000,0x0010,1,8328442,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
5,3,0,6300,8.147462,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8329902,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
6,3,1,6301,8.147463,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8331362,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
3,3,0,6302,8.147463,"192.168.10.184","192.168.10.196",6,1514,1460,0.000000,0x0010,1,8332822,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
4,3,0,6303,8.147464,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8334282,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
5,3,0,6304,8.147464,"192.168.10.184","192.168.10.196",6,1514,1460,0.000000,0x0010,1,8335742,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
6,3,0,6305,8.148924,"192.168.10.196","192.168.10.184",6,54,0,0.001460,0x0010,8163462,1,53248,"5201 → 52343 [ACK] Seq=1 Ack=8163462 Win=212992 Len=0"
7,3,1,6306,8.149105,"192.168.10.184","192.168.10.196",6,1514,1460,0.000181,0x0010,1,8337202,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
3,3,0,6307,8.149106,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8338662,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
4,3,0,6308,8.149106,"192.168.10.184","192.168.10.196",6,1514,1460,0.000000,0x0010,1,8340122,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
5,3,0,6309,8.149107,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8341582,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
6,3,1,6310,8.149108,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8343042,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
3,3,0,6311,8.149108,"192.168.10.184","192.168.10.196",6,1514,1460,0.000000,0x0010,1,8344502,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
4,3,0,6312,8.149109,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8345962,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
5,3,0,6313,8.149110,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8347422,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
6,3,1,6314,8.149111,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8348882,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
3,3,0,6315,8.149111,"192.168.10.184","192.168.10.196",6,1514,1460,0.000000,0x0010,1,8350342,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
4,3,0,6316,8.149112,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8351802,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
5,3,0,6317,8.149112,"192.168.10.184","192.168.10.196",6,1514,1460,0.000000,0x0010,1,8353262,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
6,3,1,6318,8.149113,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8354722,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
3,3,0,6319,8.149114,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8356182,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
4,3,0,6320,8.149114,"192.168.10.184","192.168.10.196",6,1514,1460,0.000000,0x0010,1,8357642,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
5,3,0,6321,8.149115,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8359102,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
6,3,1,6322,8.149116,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8360562,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
3,3,0,6323,8.149117,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8362022,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
4,3,0,6324,8.149117,"192.168.10.184","192.168.10.196",6,1514,1460,0.000000,0x0010,1,8363482,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
5,3,0,6325,8.149118,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8364942,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
6,3,1,6326,8.149118,"192.168.10.184","192.168.10.196",6,1514,1460,0.000000,0x0010,1,8366402,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
3,3,0,6327,8.151819,"192.168.10.196","192.168.10.184",6,54,0,0.002701,0x0010,8204342,1,53248,"5201 → 52343 [ACK] Seq=1 Ack=8204342 Win=212992 Len=0"
4,3,0,6328,8.152024,"192.168.10.184","192.168.10.196",6,1514,1460,0.000205,0x0010,1,8367862,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
5,3,0,6329,8.152025,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8369322,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
6,3,0,6330,8.152025,"192.168.10.184","192.168.10.196",6,1514,1460,0.000000,0x0010,1,8370782,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
7,3,1,6331,8.152026,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8372242,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
3,3,0,6332,8.152027,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8373702,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
4,3,0,6333,8.152027,"192.168.10.184","192.168.10.196",6,1514,1460,0.000000,0x0010,1,8375162,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
5,3,0,6334,8.152028,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8376622,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
6,3,1,6335,8.152029,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8378082,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
3,3,0,6336,8.152030,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8379542,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
4,3,0,6337,8.152030,"192.168.10.184","192.168.10.196",6,1514,1460,0.000000,0x0010,1,8381002,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
5,3,0,6338,8.152031,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8382462,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
6,3,1,6339,8.152032,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8383922,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
3,3,0,6340,8.152032,"192.168.10.184","192.168.10.196",6,1514,1460,0.000000,0x0010,1,8385382,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
4,3,0,6341,8.152033,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8386842,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
5,3,0,6342,8.152034,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8388302,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
6,3,1,6343,8.152034,"192.168.10.184","192.168.10.196",6,1514,1460,0.000000,0x0010,1,8389762,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
3,3,0,6344,8.152035,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8391222,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
4,3,0,6345,8.152036,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8392682,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
5,3,0,6346,8.152037,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8394142,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
6,3,1,6347,8.152037,"192.168.10.184","192.168.10.196",6,1514,1460,0.000000,0x0010,1,8395602,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
3,3,0,6348,8.152038,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8397062,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
4,3,0,6349,8.152038,"192.168.10.184","192.168.10.196",6,1514,1460,0.000000,0x0010,1,8398522,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
5,3,0,6350,8.152039,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8399982,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
6,3,1,6351,8.152040,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8401442,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
3,3,0,6352,8.152040,"192.168.10.184","192.168.10.196",6,1514,1460,0.000000,0x0010,1,8402902,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
4,3,0,6353,8.152041,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8404362,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
5,3,0,6354,8.152042,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8405822,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
6,3,1,6355,8.152042,"192.168.10.184","192.168.10.196",6,1514,1460,0.000000,0x0010,1,8407282,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
3,3,0,6356,8.154007,"192.168.10.196","192.168.10.184",6,54,0,0.001965,0x0010,8223322,1,53248,"5201 → 52343 [ACK] Seq=1 Ack=8223322 Win=212992 Len=0"
4,3,0,6357,8.154162,"192.168.10.184","192.168.10.196",6,1514,1460,0.000155,0x0010,1,8408742,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
5,3,0,6358,8.154162,"192.168.10.184","192.168.10.196",6,1514,1460,0.000000,0x0010,1,8410202,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
6,3,0,6359,8.154163,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8411662,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
7,3,1,6360,8.154164,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8413122,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
3,3,0,6361,8.154165,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8414582,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
4,3,0,6362,8.154165,"192.168.10.184","192.168.10.196",6,1514,1460,0.000000,0x0010,1,8416042,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
5,3,0,6363,8.154166,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8417502,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
6,3,1,6364,8.154167,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8418962,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
3,3,0,6365,8.154167,"192.168.10.184","192.168.10.196",6,1514,1460,0.000000,0x0010,1,8420422,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
4,3,0,6366,8.154168,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8421882,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
5,3,0,6367,8.154169,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8423342,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
6,3,1,6368,8.154169,"192.168.10.184","192.168.10.196",6,1514,1460,0.000000,0x0010,1,8424802,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
3,3,0,6369,8.154170,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8426262,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
4,3,0,6370,8.154632,"192.168.10.196","192.168.10.184",6,54,0,0.000462,0x0010,8229162,1,53248,"5201 → 52343 [ACK] Seq=1 Ack=8229162 Win=212992 Len=0"
5,3,0,6371,8.154754,"192.168.10.184","192.168.10.196",6,1514,1460,0.000122,0x0010,1,8427722,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
6,3,0,6372,8.154755,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8429182,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
7,3,1,6373,8.154756,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8430642,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
3,3,0,6374,8.154757,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8432102,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
4,3,0,6375,8.154953,"192.168.10.196","192.168.10.184",6,54,0,0.000196,0x0010,8258362,1,53248,"5201 → 52343 [ACK] Seq=1 Ack=8258362 Win=212992 Len=0"
5,3,0,6376,8.155098,"192.168.10.184","192.168.10.196",6,1514,1460,0.000145,0x0010,1,8433562,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
6,3,0,6377,8.155099,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8435022,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
7,3,1,6378,8.155100,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8436482,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
3,3,0,6379,8.155101,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8437942,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
4,3,0,6380,8.155101,"192.168.10.184","192.168.10.196",6,1514,1460,0.000000,0x0010,1,8439402,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
5,3,0,6381,8.155102,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8440862,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
6,3,1,6382,8.155103,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8442322,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
3,3,0,6383,8.155103,"192.168.10.184","192.168.10.196",6,1514,1460,0.000000,0x0010,1,8443782,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
4,3,0,6384,8.155104,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8445242,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
5,3,0,6385,8.155104,"192.168.10.184","192.168.10.196",6,1514,1460,0.000000,0x0010,1,8446702,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
6,3,1,6386,8.155105,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8448162,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
3,3,0,6387,8.155106,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8449622,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
4,3,0,6388,8.155107,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8451082,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
5,3,0,6389,8.155108,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8452542,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
6,3,1,6390,8.155108,"192.168.10.184","192.168.10.196",6,1514,1460,0.000000,0x0010,1,8454002,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
3,3,0,6391,8.155109,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8455462,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
4,3,0,6392,8.155109,"192.168.10.184","192.168.10.196",6,1514,1460,0.000000,0x0010,1,8456922,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
5,3,0,6393,8.155110,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8458382,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
6,3,1,6394,8.155111,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8459842,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
3,3,0,6395,8.155111,"192.168.10.184","192.168.10.196",6,1514,1460,0.000000,0x0010,1,8461302,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
4,3,0,6396,8.155746,"192.168.10.196","192.168.10.184",6,54,0,0.000635,0x0010,8259822,1,53248,"5201 → 52343 [ACK] Seq=1 Ack=8259822 Win=212992 Len=0"
5,3,0,6397,8.155853,"192.168.10.184","192.168.10.196",6,1514,1460,0.000107,0x0010,1,8462762,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
6,3,0,6398,8.238050,"192.168.10.196","192.168.10.184",6,54,0,0.082197,0x0010,8275882,1,53248,"5201 → 52343 [ACK] Seq=1 Ack=8275882 Win=212992 Len=0"
7,3,0,6399,8.238212,"192.168.10.184","192.168.10.196",6,1514,1460,0.000162,0x0010,1,8464222,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
8,3,1,6400,8.238213,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8465682,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
4,4,0,6401,8.238214,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8467142,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
5,4,0,6402,8.238214,"192.168.10.184","192.168.10.196",6,1514,1460,0.000000,0x0010,1,8468602,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
6,4,0,6403,8.238215,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8470062,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
7,4,1,6404,8.238216,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8471522,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
3,3,0,6405,8.238216,"192.168.10.184","192.168.10.196",6,1514,1460,0.000000,0x0010,1,8472982,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
4,3,0,6406,8.238217,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8474442,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
5,3,0,6407,8.238218,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8475902,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
6,3,1,6408,8.238218,"192.168.10.184","192.168.10.196",6,1514,1460,0.000000,0x0010,1,8477362,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
3,3,0,6409,8.238219,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8478822,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
4,3,0,6410,8.238220,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8480282,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
5,3,0,6411,8.279162,"192.168.10.196","192.168.10.184",6,54,0,0.040942,0x0010,8283182,1,53248,"5201 → 52343 [ACK] Seq=1 Ack=8283182 Win=212992 Len=0"
6,3,0,6412,8.279286,"192.168.10.184","192.168.10.196",6,1514,1460,0.000124,0x0010,1,8481742,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
7,3,1,6413,8.279287,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8483202,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
3,3,0,6414,8.279288,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8484662,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
4,3,0,6415,8.279288,"192.168.10.184","192.168.10.196",6,1514,1460,0.000000,0x0010,1,8486122,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
5,3,0,6416,8.279289,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8487582,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
6,3,0,6417,8.279963,"192.168.10.196","192.168.10.184",6,54,0,0.000674,0x0010,8300702,1,53248,"5201 → 52343 [ACK] Seq=1 Ack=8300702 Win=212992 Len=0"
7,3,1,6418,8.280044,"192.168.10.184","192.168.10.196",6,1514,1460,0.000081,0x0010,1,8489042,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
3,3,0,6419,8.280045,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8490502,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
4,3,0,6420,8.280046,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8491962,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
5,3,0,6421,8.280046,"192.168.10.184","192.168.10.196",6,1514,1460,0.000000,0x0010,1,8493422,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
6,3,1,6422,8.280047,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8494882,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
3,3,0,6423,8.280047,"192.168.10.184","192.168.10.196",6,1514,1460,0.000000,0x0010,1,8496342,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
4,3,0,6424,8.280048,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8497802,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
5,3,0,6425,8.280048,"192.168.10.184","192.168.10.196",6,1514,1460,0.000000,0x0010,1,8499262,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
6,3,1,6426,8.280049,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8500722,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
3,3,0,6427,8.280050,"192.168.10.184","192.168.10.196",6,1514,1460,0.000001,0x0010,1,8502182,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
4,3,0,6428,8.280050,"192.168.10.184","192.168.10.196",6,1514,1460,0.000000,0x0010,1,8503642,4096,"52343 → 5201[BoundErrorUnreassembled Packet]"
